,Accident_code,Vehicle_type,Brand,Color,Years_license
58809,2015S006781,Bike,YAMAHA,Blue,10.0
58810,2015S009794,Bike,HONDA,Black,2.0
58812,2015S007556,Car,TOYOTA,Grey,9.0
58816,2015S009016,Bike,BMW,Blue,24.0
58817,2015S005949,Bike,YAMAHA,Black,5.0
58818,2015S008636,Bike,HONDA,Grey,17.0
58820,2015S002266,Car,MERCEDES,Black,42.0
58821,2015S002266,Bike,HONDA,Grey,9.0
58822,2015S008562,Car,NISSAN,Black,46.0
58823,2015S005224,Car,CITROEN,Black,33.0
58825,2015S009425,Bike,YAMAHA,Black,5.0
58826,2015S000969,Bike,HONDA,Black,9.0
58827,2015S004307,Bike,KYMCO,Grey,46.0
58828,2015S004176,Bike,HONDA,White,15.0
58829,2015S009264,Bike,BMW,Red,27.0
58831,2015S009616,Car,PEUGEOT,Grey,13.0
58832,2015S005119,Car,HYUNDAI,White,36.0
58833,2015S007458,Car,HYUNDAI,White,10.0
58834,2015S005599,Bike,YAMAHA,Black,4.0
58835,2015S006019,Bike,HONDA,Green,21.0
58837,2015S008655,Car,FIAT,Grey,2.0
58838,2015S006584,Bike,SYM,Grey,14.0
58842,2015S009241,Bike,HONDA,White,16.0
58843,2015S001621,Car,VOLKSWAGEN,Grey,12.0
58850,2015S009545,Bike,HONDA,Grey,27.0
58852,2015S000999,Car,RENAULT,Green,51.0
58853,2015S001444,Car,MERCEDES,Grey,33.0
58854,2015S000808,Bike,HONDA,White,15.0
58855,2015S007714,Car,BMW,Black,35.0
58856,2015S004419,Car,CITROEN,Black,38.0
58859,2015S000607,Bike,YAMAHA,Grey,4.0
58860,2015S004914,Car,VOLKSWAGEN,Blue,7.0
58862,2015S004046,Bike,KYMCO,Black,4.0
58863,2015S007145,Bike,YAMAHA,Black,9.0
58864,2015S008581,Car,SEAT,Grey,26.0
58865,2015S008581,Bike,YAMAHA,White,15.0
58866,2015S006467,Bike,HONDA,Black,21.0
58867,2015S007451,Bike,PIAGGIO,Blue,9.0
58868,2015S003705,Bike,HONDA,White,20.0
58869,2015S009717,Car,SEAT,Grey,15.0
58870,2015S003755,Bike,PIAGGIO,Black,31.0
58871,2015S009527,Bike,SUZUKI,Black,8.0
58873,2015S002233,Bike,YAMAHA,Black,42.0
58874,2015S000722,Bike,DERBI,Black,4.0
58875,2015S002277,Bike,HONDA,Blue,34.0
58876,2015S004860,Bike,HONDA,White,32.0
58878,2015S008487,Car,DAEWOO,Grey,15.0
58879,2015S003217,Car,CITROEN,White,12.0
58880,2015S002689,Car,HYUNDAI,White,36.0
58881,2015S007402,Bike,HONDA,Black,11.0
58882,2015S000909,Car,VOLKSWAGEN,Blue,9.0
58883,2015S002014,Bike,KAWASAKI,Black,1.0
58884,2015S004672,Bike,BMW,Grey,26.0
58885,2015S009246,Car,OPEL,Grey,25.0
58886,2015S009246,Bike,SUZUKI,Red,2.0
58887,2015S007357,Bike,BMW,Grey,15.0
58888,2015S002918,Bike,APRILIA,Black,5.0
58889,2015S003885,Bike,HONDA,Grey,27.0
58891,2015S000643,Bike,SYM,Grey,4.0
58892,2015S008573,Car,VOLVO,Blue,28.0
58893,2015S007485,Bike,PIAGGIO,White,12.0
58894,2015S005243,Bike,PIAGGIO,Black,20.0
58895,2015S006617,Bike,SUZUKI,Blue,12.0
58896,2015S003653,Bike,YAMAHA,Black,33.0
58897,2015S008429,Bike,HONDA,Blue,10.0
58898,2015S005549,Car,RENAULT,Grey,13.0
58899,2015S005549,Bike,YAMAHA,Black,11.0
58901,2015S000825,Car,FORD,Grey,53.0
58902,2015S003302,Bike,KAWASAKI,Black,2.0
58903,2015S009376,Bike,PIAGGIO,Black,31.0
58904,2015S009261,Car,FORD,Blue,1.0
58906,2015S007590,Bike,PEUGEOT,White,3.0
58907,2015S009674,Car,TOYOTA,Black,3.0
58908,2015S008882,Bike,HONDA,Black,38.0
58910,2015S002090,Car,RENAULT,Black,35.0
58911,2015S008790,Car,NISSAN,Black,19.0
58913,2015S006741,Car,NISSAN,White,1.0
58914,2015S008482,Car,AUDI,Orange,18.0
58915,2015S008482,Bike,DUCATI,Red,6.0
58916,2015S008093,Car,SEAT,Green,6.0
58917,2015S001307,Car,SEAT,Black,18.0
58918,2015S000911,Car,TOYOTA,Red,33.0
58919,2015S000919,Car,SMART,White,3.0
58920,2015S009803,Bike,APRILIA,Grey,9.0
58925,2015S000080,Car,SKODA,Grey,35.0
58926,2015S000080,Bike,HONDA,White,9.0
58928,2015S005355,Car,LEXUS,White,34.0
58929,2015S007833,Car,AUDI,Black,6.0
58930,2015S008875,Car,MERCEDES,White,36.0
58931,2015S008895,Bike,HONDA,Black,22.0
58932,2015S002025,Bike,HONDA,Black,1.0
58933,2015S001012,Car,AUDI,Black,8.0
58934,2015S000758,Car,AUDI,Brown,37.0
58936,2015S000409,Bike,PEUGEOT,Grey,6.0
58937,2015S009411,Bike,PIAGGIO,Red,10.0
58938,2015S009167,Car,VOLVO,Grey,47.0
58939,2015S008653,Bike,SUZUKI,Grey,32.0
58941,2015S001683,Car,AUDI,Black,21.0
58942,2015S002907,Car,OPEL,Red,36.0
58943,2015S006482,Car,SEAT,Green,1.0
58944,2015S005375,Car,VOLKSWAGEN,White,3.0
58945,2015S003016,Car,MITSUBISHI,Grey,25.0
58946,2015S002659,Bike,PIAGGIO,Black,5.0
58948,2015S008784,Bike,HONDA,Black,7.0
58950,2015S009760,Car,MERCEDES,Grey,27.0
58951,2015S005175,Car,RENAULT,Grey,25.0
58953,2015S008533,Car,BMW,Black,6.0
58954,2015S002820,Bike,YAMAHA,Black,9.0
58955,2015S006460,Bike,PEUGEOT,White,7.0
58956,2015S001124,Bike,YAMAHA,Black,22.0
58958,2015S008350,Bike,KYMCO,White,27.0
58959,2015S002484,Car,FIAT,Yellow,1.0
58960,2015S006735,Bike,HONDA,Grey,1.0
58961,2015S002008,Bike,HONDA,Grey,6.0
58963,2015S003884,Car,VOLKSWAGEN,Blue,22.0
58965,2015S008844,Car,NISSAN,White,43.0
58966,2015S005300,Bike,DERBI,Black,36.0
58967,2015S002947,Car,MITSUBISHI,Grey,9.0
58968,2015S002217,Car,FORD,Red,9.0
58969,2015S003414,Car,RENAULT,White,1.0
58970,2015S005765,Car,FORD,Red,13.0
58971,2015S004769,Car,NISSAN,Black,2.0
58972,2015S004769,Bike,PIAGGIO,Grey,1.0
58973,2015S008085,Bike,HONDA,Black,14.0
58974,2015S008075,Bike,BMW,Grey,43.0
58976,2015S006267,Bike,SUZUKI,Blue,2.0
58977,2015S004150,Car,SEAT,White,16.0
58978,2015S004150,Bike,HONDA,Red,10.0
58979,2015S008994,Car,SEAT,Red,27.0
58980,2015S002934,Car,RENAULT,Blue,23.0
58981,2015S005845,Bike,SUZUKI,Black,2.0
58982,2015S001918,Car,BMW,Red,20.0
58984,2015S001757,Bike,HONDA,Grey,18.0
58985,2015S000282,Bike,PIAGGIO,Black,12.0
58986,2015S000282,Car,SEAT,Red,27.0
58987,2015S002624,Bike,SUZUKI,White,5.0
58988,2015S007886,Car,CHEVROLET,White,8.0
58989,2015S006644,Car,MERCEDES,Grey,24.0
58990,2015S001254,Bike,PIAGGIO,Green,32.0
58991,2015S006722,Bike,PIAGGIO,Grey,1.0
58993,2015S007496,Bike,HONDA,Black,6.0
58995,2015S001240,Car,FORD,Grey,8.0
58996,2015S003070,Bike,VESPA,White,13.0
58997,2015S009452,Bike,YAMAHA,Blue,56.0
58998,2015S000216,Bike,SUZUKI,Black,10.0
58999,2015S003614,Bike,HONDA,Blue,19.0
59000,2015S007560,Bike,HONDA,White,8.0
59001,2015S005210,Bike,KYMCO,Black,3.0
59002,2015S005210,Car,DACIA,White,18.0
59003,2015S005461,Car,FORD,Red,24.0
59004,2015S002639,Car,BMW,Grey,22.0
59005,2015S003410,Bike,YAMAHA,Black,28.0
59007,2015S003055,Car,SEAT,White,3.0
59008,2015S003248,Car,DACIA,White,30.0
59010,2015S009172,Bike,KYMCO,Black,7.0
59013,2015S003738,Bike,YAMAHA,Black,50.0
59014,2015S003366,Car,CITROEN,Grey,29.0
59015,2015S007540,Bike,PIAGGIO,Red,35.0
59016,2015S009200,Bike,SYM,White,3.0
59018,2015S000955,Bike,SUZUKI,Black,28.0
59020,2015S003883,Bike,PIAGGIO,Red,20.0
59021,2015S007947,Bike,YAMAHA,Black,7.0
59022,2015S009701,Car,OPEL,White,4.0
59023,2015S001798,Car,MERCEDES,Grey,22.0
59024,2015S000311,Car,VOLKSWAGEN,Grey,8.0
59025,2015S003622,Car,RENAULT,Grey,11.0
59026,2015S001879,Bike,SYM,Black,35.0
59028,2015S007555,Bike,SUZUKI,Red,4.0
59029,2015S000467,Bike,TRIUMPH,Black,3.0
59033,2015S003661,Bike,HONDA,Black,18.0
59034,2015S003826,Bike,YAMAHA,Red,20.0
59035,2015S002191,Car,BMW,Grey,5.0
59036,2015S003888,Bike,SYM,Black,54.0
59037,2015S003405,Car,JEEP,Grey,29.0
59038,2015S008306,Bike,HONDA,Grey,20.0
59039,2015S005849,Bike,HONDA,Blue,27.0
59042,2015S006952,Bike,HONDA,Black,6.0
59043,2015S004747,Bike,HONDA,Black,14.0
59046,2015S009520,Bike,APRILIA,White,1.0
59048,2015S003139,Car,VOLKSWAGEN,Grey,31.0
59049,2015S003139,Bike,HONDA,Black,32.0
59050,2015S002895,Bike,HONDA,White,7.0
59052,2015S000516,Bike,SUZUKI,White,32.0
59053,2015S001507,Bike,PIAGGIO,Black,27.0
59054,2015S005952,Car,MINI,Red,3.0
59055,2015S003912,Bike,YAMAHA,Grey,23.0
59056,2015S003287,Bike,HONDA,Grey,32.0
59057,2015S004699,Car,JAGUAR,Blue,10.0
59058,2015S000506,Car,MERCEDES,White,21.0
59061,2015S004917,Car,VOLKSWAGEN,Grey,18.0
59062,2015S007929,Bike,HONDA,Grey,22.0
59063,2015S008243,Bike,YAMAHA,Grey,2.0
59064,2015S001091,Bike,HONDA,Grey,1.0
59065,2015S004992,Bike,HONDA,White,17.0
59067,2015S005488,Car,MINI,White,5.0
59070,2015S005920,Car,VOLKSWAGEN,Blue,2.0
59071,2015S000283,Car,OPEL,Grey,36.0
59072,2015S007364,Bike,HONDA,Orange,25.0
59073,2015S002103,Car,KIA,Black,7.0
59078,2015S009332,Bike,HONDA,Grey,20.0
59079,2015S004901,Car,SEAT,Black,10.0
59080,2015S001119,Bike,PIAGGIO,White,40.0
59081,2015S005637,Car,PEUGEOT,Red,2.0
59082,2015S003178,Car,TOYOTA,Grey,32.0
59083,2015S003665,Car,AUDI,Black,37.0
59084,2015S007914,Bike,PEUGEOT,Grey,4.0
59089,2015S006121,Bike,HONDA,Black,35.0
59090,2015S006638,Car,MAZDA,Black,7.0
59092,2015S006438,Car,RENAULT,White,1.0
59093,2015S005031,Bike,APRILIA,Black,1.0
59094,2015S009588,Bike,HONDA,Black,30.0
59095,2015S002446,Bike,KYMCO,Brown,13.0
59097,2015S007808,Bike,PIAGGIO,Black,13.0
59099,2015S008572,Bike,HONDA,Black,13.0
59101,2015S003131,Car,AUDI,Blue,23.0
59102,2015S000202,Car,CITROEN,Grey,41.0
59104,2015S004757,Bike,YAMAHA,Black,2.0
59106,2015S003489,Bike,HONDA,Black,12.0
59108,2015S003650,Bike,TRIUMPH,Red,39.0
59110,2015S000746,Car,PEUGEOT,Grey,2.0
59111,2015S005742,Car,PEUGEOT,Red,4.0
59112,2015S006895,Bike,YAMAHA,White,23.0
59113,2015S006895,Bike,KYMCO,White,5.0
59116,2015S006603,Bike,HONDA,Grey,9.0
59117,2015S007605,Bike,YAMAHA,Grey,13.0
59118,2015S003835,Car,ROVER,Green,7.0
59119,2015S005044,Car,SEAT,Grey,33.0
59120,2015S001217,Bike,HONDA,Black,25.0
59121,2015S006380,Car,MERCEDES,Black-Yellow,14.0
59122,2015S006553,Bike,SYM,Grey,6.0
59123,2015S001552,Bike,YIYING,Grey,5.0
59124,2015S000400,Bike,PIAGGIO,White,11.0
59125,2015S007543,Car,TOYOTA,Grey,8.0
59126,2015S003882,Car,FORD,Grey,3.0
59127,2015S009567,Bike,HONDA,Black,6.0
59129,2015S008301,Bike,PEUGEOT,Black,3.0
59130,2015S002955,Bike,HONDA,Black,10.0
59131,2015S006436,Bike,DAELIM,Grey,11.0
59132,2015S002551,Bike,PIAGGIO,Black,22.0
59133,2015S002799,Bike,HONDA,Blue,30.0
59134,2015S006075,Bike,GILERA,White,37.0
59135,2015S001059,Car,RENAULT,Green,19.0
59136,2015S005811,Car,RENAULT,Grey,31.0
59137,2015S007177,Car,CHEVROLET,Blue,28.0
59139,2015S004620,Car,TOYOTA,White,12.0
59140,2015S005112,Car,CITROEN,Grey,3.0
59141,2015S001769,Car,SEAT,Grey,11.0
59142,2015S009956,Car,FORD,White,28.0
59143,2015S007210,Bike,HONDA,Black,8.0
59145,2015S002460,Bike,YAMAHA,Grey,8.0
59147,2015S001295,Bike,HONDA,Black,14.0
59148,2015S008664,Car,RENAULT,White,25.0
59152,2015S003979,Car,RENAULT,White,20.0
59153,2015S000772,Bike,PIAGGIO,Grey,6.0
59154,2015S006857,Bike,SUZUKI,Red,23.0
59156,2015S003769,Car,CITROEN,Black,7.0
59158,2015S005679,Car,AUDI,Grey,8.0
59159,2015S009813,Car,HONDA,Grey,23.0
59160,2015S007694,Bike,HONDA,Grey,2.0
59161,2015S008802,Car,SEAT,Red,8.0
59162,2015S008802,Bike,PIAGGIO,Black,9.0
59167,2015S003478,Bike,HONDA,Green,12.0
59168,2015S004053,Bike,PIAGGIO,Black,1.0
59169,2015S005384,Bike,PIAGGIO,Grey,16.0
59170,2015S001037,Bike,HONDA,Black,12.0
59172,2015S009708,Bike,DERBI,Black,1.0
59173,2015S006076,Car,HONDA,Blue,38.0
59174,2015S008232,Bike,HONDA,Black,22.0
59176,2015S008302,Car,PEUGEOT,Black,7.0
59177,2015S002433,Car,CITROEN,Grey,29.0
59178,2015S005179,Bike,YAMAHA,Blue,1.0
59179,2015S002112,Bike,HONDA,Black,18.0
59180,2015S006181,Bike,SYM,Black,6.0
59181,2015S007475,Bike,HONDA,White,2.0
59186,2015S001214,Car,MERCEDES,Black,27.0
59188,2015S008419,Bike,PIAGGIO,Grey,12.0
59189,2015S007233,Car,SEAT,Grey,9.0
59190,2015S001134,Car,MINI,Red,15.0
59191,2015S004753,Car,NISSAN,Silver,47.0
59194,2015S000408,Bike,HONDA,Black,3.0
59197,2015S005538,Bike,HONDA,White,1.0
59198,2015S007866,Car,PEUGEOT,Blue,4.0
59199,2015S008585,Bike,KYMCO,Black,12.0
59201,2015S005954,Bike,HONDA,Blue,27.0
59202,2015S007583,Car,AUDI,Blue,15.0
59204,2015S002286,Bike,HONDA,White,9.0
59205,2015S000752,Bike,HONDA,Black,12.0
59206,2015S000513,Car,VOLKSWAGEN,Blue,5.0
59207,2015S003763,Car,CITROEN,Blue,23.0
59208,2015S003345,Car,CITROEN,Black,3.0
59212,2015S007541,Bike,PIAGGIO,White,13.0
59216,2015S008896,Bike,SYM,Black,6.0
59217,2015S009299,Bike,SUZUKI,Blue,12.0
59220,2015S004346,Bike,YAMAHA,Black,20.0
59221,2015S002595,Car,PEUGEOT,Blue,11.0
59222,2015S001961,Car,VOLKSWAGEN,White,1.0
59223,2015S001961,Bike,YAMAHA,Black,39.0
59226,2015S007168,Car,FIAT,Blue,9.0
59228,2015S000196,Bike,SUZUKI,Green,25.0
59230,2015S005213,Car,SEAT,White,18.0
59231,2015S001126,Car,FIAT,White,39.0
59232,2015S005734,Bike,KYMCO,Black,5.0
59233,2015S007392,Bike,PIAGGIO,Black,25.0
59234,2015S005959,Bike,HONDA,White,13.0
59235,2015S003317,Car,PEUGEOT,Grey,9.0
59236,2015S004180,Bike,SYM,Grey,4.0
59237,2015S004335,Bike,HONDA,Black,3.0
59238,2015S000853,Car,SEAT,Grey,4.0
59239,2015S003642,Bike,PIAGGIO,Black,13.0
59240,2015S001977,Bike,HONDA,Blue,41.0
59243,2015S000404,Bike,HONDA,Black,23.0
59244,2015S008810,Bike,KYMCO,Grey,2.0
59245,2015S008322,Bike,HONDA,Black,10.0
59249,2015S007439,Bike,KAWASAKI,Black,7.0
59251,2015S008515,Bike,KYMCO,Grey,37.0
59252,2015S003479,Bike,PIAGGIO,Black,10.0
59253,2015S008841,Car,BMW,Black,14.0
59254,2015S009611,Bike,YAMAHA,Purple,28.0
59255,2015S009891,Car,VOLKSWAGEN,Red,17.0
59258,2015S009234,Bike,PIAGGIO,White,2.0
59259,2015S002704,Bike,KYMCO,Black,6.0
59260,2015S007372,Bike,HONDA,Black,21.0
59261,2015S007454,Car,BMW,Black,23.0
59262,2015S007330,Bike,HONDA,White,32.0
59264,2015S004868,Bike,GENERIC,White,17.0
59268,2015S007143,Car,VOLVO,Brown,31.0
59269,2015S001233,Car,VOLKSWAGEN,Grey,52.0
59270,2015S005103,Bike,KYMCO,Grey,8.0
59271,2015S001003,Bike,HONDA,Black,7.0
59272,2015S000075,Bike,HONDA,Grey,20.0
59274,2015S001575,Car,BMW,Black,7.0
59275,2015S006810,Car,NISSAN,Black,6.0
59280,2015S009492,Bike,YAMAHA,Grey,23.0
59281,2015S002106,Car,MERCEDES,White,12.0
59282,2015S000959,Car,MITSUBISHI,Grey,19.0
59283,2015S007209,Bike,HONDA,White,7.0
59284,2015S000491,Car,FORD,Grey,16.0
59285,2015S000491,Car,VOLKSWAGEN,Grey,39.0
59286,2015S000193,Car,RENAULT,Red,7.0
59287,2015S000193,Bike,KAWASAKI,Black,1.0
59288,2015S000304,Car,OPEL,Grey,15.0
59289,2015S007558,Bike,HONDA,White,25.0
59291,2015S009059,Bike,SYM,White,6.0
59294,2015S002459,Car,LEXUS,Black,24.0
59295,2015S008357,Bike,KYMCO,White,1.0
59296,2015S004390,Bike,SUZUKI,White,29.0
59297,2015S002137,Car,MERCEDES,Grey,53.0
59298,2015S005862,Bike,PEUGEOT,Brown,4.0
59299,2015S007885,Bike,HONDA,Red,43.0
59300,2015S004372,Car,VOLKSWAGEN,Grey,6.0
59301,2015S005651,Bike,TRIUMPH,Red,13.0
59302,2015S003699,Car,KIA,White,34.0
59303,2015S004510,Car,VOLVO,Black,20.0
59305,2015S008038,Car,NISSAN,Grey,45.0
59307,2015S005871,Car,CITROEN,Black,17.0
59308,2015S000176,Car,KIA,Black,22.0
59310,2015S008441,Bike,SUZUKI,Black,17.0
59311,2015S006728,Car,MERCEDES,Black,14.0
59312,2015S001333,Bike,HONDA,Grey,4.0
59313,2015S006386,Car,VOLKSWAGEN,Black,32.0
59314,2015S005383,Car,AUDI,Grey,4.0
59316,2015S004445,Bike,PEUGEOT,Black,28.0
59317,2015S003966,Car,SMART,Red,2.0
59318,2015S009071,Bike,HONDA,Grey,8.0
59319,2015S002737,Bike,SUZUKI,Grey,1.0
59321,2015S000697,Car,SEAT,Red,8.0
59322,2015S009801,Bike,DUCATI,Black,2.0
59323,2015S000797,Car,RENAULT,Blue,5.0
59327,2015S008679,Bike,HONDA,Black,24.0
59328,2015S002883,Bike,SUZUKI,Grey,26.0
59329,2015S005101,Bike,DUCATI,Red,4.0
59330,2015S003431,Bike,YAMAHA,White,5.0
59331,2015S000736,Bike,HONDA,Black,30.0
59336,2015S004954,Bike,HONDA,Grey,27.0
59338,2015S000362,Bike,HONDA,Grey,3.0
59339,2015S005837,Car,OPEL,Grey,22.0
59343,2015S008290,Car,SEAT,White,1.0
59345,2015S000671,Bike,YAMAHA,Black,4.0
59347,2015S004428,Bike,PIAGGIO,Red,8.0
59348,2015S004708,Bike,YAMAHA,Black,3.0
59349,2015S009775,Car,SEAT,Blue,11.0
59352,2015S009493,Car,OPEL,Black,3.0
59353,2015S007419,Car,AUDI,Black,10.0
59355,2015S005190,Bike,KYMCO,Black,5.0
59356,2015S006203,Car,VOLKSWAGEN,Grey,5.0
59357,2015S006667,Car,CITROEN,Blue,6.0
59360,2015S009563,Bike,YAMAHA,Blue,19.0
59361,2015S009919,Bike,SUZUKI,Grey,7.0
59362,2015S005291,Bike,KYMCO,Black,6.0
59365,2015S002524,Bike,APRILIA,Black,1.0
59367,2015S000101,Bike,PEUGEOT,Grey,21.0
59369,2015S003700,Bike,DERBI,Black,1.0
59371,2015S004279,Bike,SUZUKI,Grey,21.0
59372,2015S007819,Car,CITROEN,White,3.0
59373,2015S007819,Car,OPEL,White,9.0
59374,2015S002509,Bike,APRILIA,Black,19.0
59380,2015S007375,Car,FIAT,Blue,18.0
59381,2015S001596,Car,VOLKSWAGEN,Black,23.0
59382,2015S000953,Car,BMW,Black,44.0
59383,2015S009444,Car,VOLKSWAGEN,Black,17.0
59386,2015S005081,Bike,HONDA,White,8.0
59387,2015S002839,Car,CITROEN,Grey,6.0
59389,2015S001544,Car,ALFAROMEO,Black,1.0
59392,2015S004025,Bike,HARLEYDAVIDSON,Black,4.0
59393,2015S006085,Bike,HONDA,Black,14.0
59394,2015S004373,Bike,SUZUKI,Black,3.0
59395,2015S004793,Bike,YAMAHA,Grey,11.0
59396,2015S002386,Car,AUDI,Black,21.0
59398,2015S006108,Car,HYUNDAI,Yellow,6.0
59400,2015S004315,Car,VOLKSWAGEN,Grey,3.0
59401,2015S004315,Bike,YAMAHA,Black,5.0
59402,2015S006867,Car,VOLKSWAGEN,Blue,34.0
59403,2015S006867,Bike,HONDA,Black,7.0
59404,2015S006288,Car,RENAULT,Grey,19.0
59405,2015S006288,Bike,HONDA,Black,5.0
59407,2015S006374,Car,VOLKSWAGEN,Grey,43.0
59408,2015S001070,Bike,SUZUKI,Blue,30.0
59411,2015S006753,Bike,HONDA,Black,19.0
59413,2015S001928,Car,VOLVO,Black,24.0
59416,2015S002130,Car,SKODA,Grey,21.0
59417,2015S004283,Car,VOLKSWAGEN,Grey,17.0
59418,2015S000617,Car,CITROEN,White,29.0
59419,2015S005180,Bike,HONDA,Grey,35.0
59422,2015S005749,Car,TOYOTA,Grey,26.0
59423,2015S007747,Car,HYUNDAI,Grey,3.0
59426,2015S007422,Car,CITROEN,Black,37.0
59428,2015S002779,Bike,HONDA,Blue,19.0
59429,2015S001982,Car,OPEL,Black,7.0
59430,2015S001982,Bike,SUZUKI,Blue,1.0
59431,2015S005857,Car,SEAT,Brown,5.0
59432,2015S007049,Bike,HONDA,White,6.0
59433,2015S005244,Bike,PIAGGIO,Blue,16.0
59438,2015S002736,Car,FORD,Grey,12.0
59439,2015S008795,Car,LANDROVER,Grey,17.0
59440,2015S005156,Bike,YAMAHA,Yellow,11.0
59441,2015S002257,Car,VOLKSWAGEN,Black,2.0
59442,2015S008468,Bike,APRILIA,Grey,9.0
59443,2015S000813,Bike,SYM,White,12.0
59445,2015S005684,Car,CITROEN,Blue,3.0
59446,2015S007520,Bike,SYM,White,11.0
59447,2015S002909,Car,SEAT,Grey,1.0
59448,2015S009190,Bike,HONDA,Blue,7.0
59450,2015S004031,Car,PEUGEOT,Blue,10.0
59451,2015S006163,Car,VOLKSWAGEN,Blue,34.0
59452,2015S002782,Bike,BMW,White,2.0
59453,2015S008879,Bike,PIAGGIO,Grey,10.0
59454,2015S006114,Car,VOLKSWAGEN,Grey,11.0
59455,2015S008538,Car,PEUGEOT,White,31.0
59458,2015S002202,Car,BMW,Red,3.0
59460,2015S009859,Car,SEAT,Red,8.0
59461,2015S006052,Car,SEAT,Black,5.0
59463,2015S008305,Bike,HONDA,Grey,6.0
59464,2015S000126,Car,AUDI,Blue,15.0
59465,2015S007100,Bike,KAWASAKI,White,8.0
59466,2015S003610,Car,PEUGEOT,Grey,2.0
59468,2015S008347,Car,OPEL,Grey,33.0
59469,2015S001963,Car,SEAT,White,42.0
59471,2015S009457,Bike,APRILIA,Black,7.0
59472,2015S009457,Car,CITROEN,Black,6.0
59474,2015S005660,Bike,HONDA,Black,10.0
59475,2015S006669,Car,AUDI,Blue,19.0
59477,2015S008380,Bike,KAWASAKI,Blue,5.0
59478,2015S006950,Car,CITROEN,Grey,12.0
59480,2015S007544,Car,RENAULT,Grey,3.0
59482,2015S009879,Bike,HONDA,Blue,18.0
59483,2015S001682,Bike,HONDA,White,4.0
59484,2015S005149,Bike,HONDA,Black,7.0
59485,2015S003968,Bike,KYMCO,Black,36.0
59488,2015S004946,Bike,SYM,Grey,1.0
59491,2015S001052,Car,NISSAN,Green,6.0
59492,2015S004645,Bike,KYMCO,Blue,32.0
59493,2015S008098,Bike,YAMAHA,Black,11.0
59499,2015S001545,Car,RENAULT,White,47.0
59500,2015S000801,Bike,SUZUKI,Blue,25.0
59501,2015S002143,Car,SEAT,Grey,1.0
59502,2015S001261,Car,AUDI,Black,24.0
59503,2015S004302,Bike,YAMAHA,White,25.0
59504,2015S009721,Car,SEAT,Green,6.0
59505,2015S007596,Bike,HONDA,Black,12.0
59506,2015S009083,Bike,KAWASAKI,Black,10.0
59512,2015S002802,Car,FORD,White,15.0
59514,2015S001994,Bike,SUZUKI,Black,8.0
59516,2015S005510,Car,FORD,Blue,25.0
59517,2015S001772,Bike,YAMAHA,Red,4.0
59518,2015S004334,Car,PEUGEOT,Blue,31.0
59519,2015S008989,Bike,YAMAHA,Grey,4.0
59520,2015S006205,Car,OPEL,White,9.0
59521,2015S006205,Car,VOLKSWAGEN,Blue,17.0
59524,2015S005965,Car,AUDI,Grey,16.0
59525,2015S005965,Car,NISSAN,Grey,22.0
59528,2015S005629,Bike,KAWASAKI,White,1.0
59532,2015S009617,Car,VOLKSWAGEN,White,5.0
59534,2015S002049,Car,AUDI,Grey,7.0
59535,2015S003305,Car,SEAT,Black,12.0
59537,2015S006732,Car,CITROEN,Grey,14.0
59538,2015S008574,Car,SEAT,Black,36.0
59539,2015S002117,Car,AUDI,Grey,23.0
59540,2015S004398,Bike,KYMCO,White,25.0
59541,2015S005110,Car,AUDI,Blue,27.0
59542,2015S000743,Car,VOLKSWAGEN,Black,10.0
59543,2015S002424,Car,RENAULT,Grey,20.0
59544,2015S009719,Bike,HONDA,Black,20.0
59545,2015S009086,Car,OPEL,Black,17.0
59546,2015S008745,Car,CITROEN,Grey,49.0
59547,2015S005748,Bike,KYMCO,White,1.0
59548,2015S004545,Car,CHEVROLET,Red,19.0
59551,2015S007289,Bike,SUZUKI,Black,5.0
59552,2015S001617,Car,OPEL,Blue,3.0
59554,2015S004067,Car,AUDI,White,2.0
59555,2015S009702,Bike,CPI,Orange,26.0
59556,2015S009702,Car,SKODA,Black,34.0
59559,2015S007407,Car,SEAT,White,22.0
59561,2015S008199,Car,SUZUKI,White,2.0
59564,2015S003226,Bike,KYMCO,Grey,22.0
59566,2015S003093,Bike,PIAGGIO,Red,1.0
59567,2015S002011,Car,OPEL,Silver,31.0
59568,2015S001520,Car,BMW,Black,46.0
59569,2015S002247,Bike,YAMAHA,Blue,12.0
59571,2015S007586,Bike,PIAGGIO,Black,25.0
59572,2015S005009,Car,OPEL,Black,19.0
59573,2015S007828,Bike,SYM,Black,8.0
59574,2015S000706,Bike,HYOSUNG,Grey,7.0
59575,2015S005147,Car,FORD,Grey,1.0
59576,2015S004778,Car,NISSAN,Grey,6.0
59578,2015S003683,Bike,YAMAHA,Grey,24.0
59579,2015S009331,Bike,HONDA,White,4.0
59580,2015S001923,Car,AUDI,Blue,26.0
59583,2015S003581,Bike,PIAGGIO,Black,7.0
59586,2015S006806,Car,NISSAN,Grey,24.0
59588,2015S003658,Bike,YAMAHA,White,39.0
59589,2015S007629,Car,OPEL,Black,17.0
59590,2015S009648,Bike,HONDA,White,18.0
59591,2015S006498,Car,DAEWOO,Grey,8.0
59592,2015S000715,Bike,HONDA,Black,15.0
59593,2015S004811,Car,LANDROVER,White,22.0
59596,2015S005142,Bike,HONDA,White,13.0
59599,2015S002756,Car,SEAT,White,19.0
